Project,Path,Method,ReleaseId,LOC,StmtCount,Cyclomatic,Cognitive,DistinctOperators,DistinctOperands,TotalOperators,TotalOperands,Vocabulary,Length,Volume,Difficulty,Effort,MaxNestingDepth,isLongMethod,isGodClass,isFeatureEnvy,isDuplicatedCode,CodeSmells,Touches,prevCodeSmells,prevBuggy,Buggy
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public PubSubResponse getDefaultInstanceForType()",release-4.0.0,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java/," short getFlags()",release-4.0.0,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/,"public void setStatsProvider(Provider zk)",release-4.0.0,5,4,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,1,0,0,0,1,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java/,"public void addActiveLedger(long ledgerId, boolean active)",release-4.0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public static org.apache.hedwig.protocol.PubSubProtocol.SubscriptionState parseFrom(byte[] data) throws com.google.protobuf.InvalidProtocolBufferException",release-4.0.0,4,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,1,1,0,0,2,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public Builder clearLedgerId()",release-4.0.0,5,4,1,0,1,3,2,4,4.0,6.0,12.0,0.6666666666666666,8.0,0,0,1,1,0,0,2,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java/,"protected abstract void createSubscriptionState(final ByteString topic, ByteString subscriberId, SubscriptionState state, Callback<Void> callback, Object ctx)",release-4.0.0,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,4,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java/,"protected void postReleaseCleanup(ByteString topic, Callback<Void> cb, Object ctx)",release-4.0.0,5,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,1,0,0,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java/,"private void doAsyncGetLedgersInSingleNode(final String nodePath, final GenericCallback<HashSet<Long>> getLedgersCallback)",release-4.0.0,37,24,4,3,2,31,5,47,33.0,52.0,262.3084942066396,1.5161290322580645,397.6935234745826,1,0,1,1,0,4,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/,"private ZooKeeper instantiateZookeeperClient(String zkServers) throws IOException",release-4.0.0,10,8,2,1,2,11,2,13,13.0,15.0,55.506595772116384,1.1818181818181819,65.59870409431937,1,0,1,1,0,0,14,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java/,"protected final synchronized void notifyListenersAndAddToOwnedTopics(final ByteString topic, final Callback<HedwigSocketAddress> originalCallback, final Object originalContext)",release-4.0.0,56,26,2,1,2,35,3,55,37.0,58.0,302.14829520647913,1.5714285714285714,474.80446389589576,1,1,0,1,0,2,4,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java/,"public void writeComplete(int rc, long ledgerId, long entryId, InetSocketAddress addr, Object ctx)",release-4.0.0,38,22,7,4,6,26,17,51,32.0,68.0,340.0,5.884615384615384,2000.7692307692307,2,0,1,1,0,3,4,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/,"public static List<Long> listJournalIds(File journalDir, JournalIdFilter filter)",release-4.0.0,21,20,4,3,2,23,2,31,25.0,33.0,153.24725426256592,1.3478260869565217,206.55064704954538,2,0,1,1,0,0,14,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java/,"public static Callback<T> logger(final Logger logger, final String successMsg, final String failureMsg, final Callback<T> cont)",release-4.0.0,20,10,3,2,1,12,2,19,13.0,21.0,77.70923408096293,0.7916666666666666,61.51981031409565,1,0,1,1,0,0,4,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java/,"public void readLastConfirmedComplete(int rc, long lastConfirmed, Object ctx)",release-4.0.0,9,7,1,0,0,7,0,10,7.0,10.0,28.07354922057604,0.0,0.0,0,0,1,1,0,0,12,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public static org.apache.hedwig.protocol.PubSubProtocol.StartDeliveryRequest parseFrom(java.io.InputStream input) throws java.io.IOException",release-4.0.0,4,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,1,1,0,0,2,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public static org.apache.hedwig.protocol.PubSubProtocol.LedgerRange parseFrom(java.io.InputStream input) throws java.io.IOException",release-4.0.0,4,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,1,1,0,0,2,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java/,"public ChannelPipeline getPipeline() throws Exception",release-4.0.0,9,6,1,0,1,9,1,19,10.0,20.0,66.43856189774725,1.0555555555555556,70.12959311428877,0,0,0,1,0,0,3,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public Builder mergeStopDeliveryRequest(org.apache.hedwig.protocol.PubSubProtocol.StopDeliveryRequest value)",release-4.0.0,11,8,2,1,3,9,5,16,12.0,21.0,75.28421251514429,2.6666666666666665,200.75790004038475,1,0,1,1,0,0,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java/," void addEnsemble(long startEntryId, ArrayList<InetSocketAddress> ensemble)",release-4.0.0,6,4,1,0,3,7,3,11,10.0,14.0,46.50699332842308,2.357142857142857,109.62362713128297,0,0,1,1,0,1,7,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId getDefaultInstanceForType()",release-4.0.0,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,1,1,0,0,2,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public static org.apache.hedwig.protocol.PubSubProtocol.Message parseFrom(byte[] data) throws com.google.protobuf.InvalidProtocolBufferException",release-4.0.0,4,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,1,1,0,0,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java/,"private ByteBuffer buildResponse(int errorCode, byte version, byte opCode, long ledgerId, long entryId)",release-4.0.0,11,8,1,0,0,14,0,21,14.0,21.0,79.95445336320968,0.0,0.0,0,0,1,1,0,0,11,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java/,"private void verifyDigest(long entryId, ChannelBuffer dataReceived, boolean skipEntryIdCheck) throws BKDigestMatchException",release-4.0.0,35,23,5,4,8,28,21,58,36.0,79.0,408.42407511394265,8.285714285714286,3384.0851938012393,2,0,0,1,0,3,5,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java/,"public void scanSingleMessage(ScanRequest request)",release-4.0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java/,"public void setZkLedgersRootPath(String zkLedgersPath)",release-4.0.0,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java/," void readLastConfirmedComplete(int rc, long lastConfirmed, Object ctx)",release-4.0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java/,"public static void main(String[] args) throws Exception",release-4.0.0,13,12,3,2,4,13,5,30,17.0,35.0,143.0611994437619,4.615384615384615,660.2824589712087,1,0,0,1,0,3,3,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java/,"public static boolean waitForServerUp(String hp, long timeout)",release-4.0.0,44,37,5,4,5,39,9,57,44.0,66.0,360.3224868300616,3.6538461538461537,1316.562932648302,2,0,1,1,0,2,6,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java/," void setRC(int rc)",release-4.0.0,3,2,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,1,0,0,0,12,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public Builder mergeMsgId(org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId value)",release-4.0.0,11,8,2,1,3,9,5,16,12.0,21.0,75.28421251514429,2.6666666666666665,200.75790004038475,1,0,1,1,0,0,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java/,"public String getZkServers()",release-4.0.0,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,0,4,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java/,"public ChannelBuffer computeDigestAndPackageForSending(long entryId, long lastAddConfirmed, long length, byte[] data, int doffset, int dlength)",release-4.0.0,21,16,1,0,1,26,1,51,27.0,52.0,247.25415011250038,0.9807692307692307,242.4992626103369,0,0,0,1,0,0,5,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public Builder mergeFrom(org.apache.hedwig.protocol.PubSubProtocol.LedgerRange other)",release-4.0.0,11,11,4,3,1,11,1,16,12.0,17.0,60.94436251225966,0.7272727272727273,44.323172736188845,1,0,1,1,0,0,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/,"public CnxnStats getStats()",release-4.0.0,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,8,0,no,yes
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java/,"public void setChannelForTopic(TopicSubscriber topic, Channel channel)",release-4.0.0,3,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,1,1,0,0,4,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java/,"protected void asyncSubscribe(ByteString topic, ByteString subscriberId, CreateOrAttach mode, Callback<Void> callback, Object context, boolean isHub)",release-4.0.0,11,6,2,1,2,13,4,18,15.0,22.0,85.95159310338741,1.3846153846153846,119.0098981431518,1,0,1,1,0,0,4,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java/," FileChannel getFileChannel()",release-4.0.0,3,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,4,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java/,"public static void main(String[] args)",release-4.0.0,23,21,2,1,2,19,4,36,21.0,40.0,175.69269691115042,1.894736842105263,332.89142572639025,1,0,1,1,0,1,4,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public long getLedgerId()",release-4.0.0,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,1,1,0,0,2,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java/," HedwigHubClient create(final HedwigSocketAddress hub)",release-4.0.0,14,6,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,1,0,0,2,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java/,"public void deliveredUntil(ByteString topic, Long seqId)",release-4.0.0,3,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,3,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java/,"public long getTimeOfAddition()",release-4.0.0,6,5,2,1,1,4,1,4,5.0,5.0,11.60964047443681,0.5,5.804820237218405,1,0,0,0,0,0,3,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public org.apache.hedwig.protocol.PubSubProtocol.Message getDefaultInstanceForType()",release-4.0.0,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,1,1,0,0,2,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public org.apache.hedwig.protocol.PubSubProtocol.Message build()",release-4.0.0,6,5,2,1,3,5,3,6,8.0,9.0,27.0,1.7999999999999998,48.599999999999994,1,0,1,0,0,0,2,0,no,yes
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java/,"public void handlePublishResponse(PubSubResponse response, PubSubData pubSubData, Channel channel) throws Exception",release-4.0.0,30,13,6,2,1,24,7,40,25.0,47.0,218.26124091941205,0.8333333333333334,181.8843674328434,1,0,1,1,0,1,4,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java/,"private void asyncSubUnsub(ByteString topic, ByteString subscriberId, Callback<Void> callback, Object context, OperationType operationType, CreateOrAttach createOrAttach)",release-4.0.0,39,14,4,3,2,27,8,49,29.0,57.0,276.90491672227165,1.8148148148148149,502.53114516264117,2,0,1,1,0,0,4,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java/,"protected void readSubscriptions(final ByteString topic, final Callback<Map<ByteString, InMemorySubscriptionState>> cb, final Object ctx)",release-4.0.0,84,53,9,8,6,56,25,124,62.0,149.0,887.1752502476445,6.642857142857143,5893.3784480736385,2,1,1,1,0,1,3,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public org.apache.hedwig.protocol.PubSubProtocol.LedgerRanges build()",release-4.0.0,6,5,2,1,3,5,3,6,8.0,9.0,27.0,1.7999999999999998,48.599999999999994,1,0,1,0,0,0,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/,"private void createLogId(long logId) throws IOException",release-4.0.0,17,14,2,1,4,29,4,37,33.0,41.0,206.8201588936966,2.5517241379310347,527.7479916597775,1,0,1,1,0,0,9,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java/,"public void deliveredUntil(ByteString topic, Long seqId)",release-4.0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java/,"public abstract void scanFinished(Object ctx, ReasonForFinish reason)",release-4.0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public static org.apache.hedwig.protocol.PubSubProtocol.SubscriptionState parseFrom(byte[] data, com.google.protobuf.ExtensionRegistryLite extensionRegistry) throws com.google.protobuf.InvalidProtocolBufferException",release-4.0.0,7,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,1,1,0,0,2,0,no,yes
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java/,"protected void doPublish(PubSubData pubSubData, Channel channel)",release-4.0.0,37,21,3,2,5,38,8,64,43.0,72.0,390.69106233855103,4.2105263157894735,1645.0149993202149,1,0,1,1,0,0,5,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java/,"private byte[] getLedgerPasswd(long ledgerId)",release-4.0.0,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,6,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java/,"public void safeProcessResult(int rc, String path, Object ctx, byte[] data, Stat stat)",release-4.0.0,39,26,5,4,4,41,15,62,45.0,77.0,422.87268841738495,3.024390243902439,1278.932033262335,1,0,1,1,0,0,3,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public int getRangesCount()",release-4.0.0,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,1,1,0,0,2,0,no,yes
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java/,"private void checkPubSubDataToTimeOut(PubSubData pubSubData, ResponseHandler responseHandler, long curTime, long timeoutInterval)",release-4.0.0,12,6,2,1,2,10,3,14,12.0,17.0,60.94436251225966,1.4,85.32210751716352,1,0,1,1,0,1,1,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java/,"public void handleRequest(final PubSubRequest request, final Channel channel)",release-4.0.0,19,10,2,1,1,18,1,29,19.0,30.0,127.43782540330756,0.8055555555555556,102.65824824155331,1,0,0,1,0,0,2,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java/,"public void exceptionCaught(ChannelHandlerContext ctx, ExceptionEvent e)",release-4.0.0,5,3,1,0,0,7,0,8,7.0,8.0,22.458839376460833,0.0,0.0,0,0,1,1,0,1,5,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java/,"protected HashSet<Long> getLedgersInSingleNode(final String nodePath) throws IOException, InterruptedException",release-4.0.0,26,21,4,3,5,15,8,29,20.0,37.0,159.91133951083242,4.833333333333333,772.90480763569,1,0,1,1,0,2,2,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public Builder clearType()",release-4.0.0,5,4,1,0,1,3,2,4,4.0,6.0,12.0,0.6666666666666666,8.0,0,0,1,1,0,0,2,0,no,yes
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java/,"public void close()",release-4.0.0,4,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,1,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java/,"public long position()",release-4.0.0,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,4,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java/,"protected void subscribe(ByteString topic, ByteString subscriberId, CreateOrAttach mode, boolean isHub) throws CouldNotConnectException, ClientAlreadySubscribedException, ServiceDownException, InvalidSubscriberIdException",release-4.0.0,19,10,2,1,2,15,5,19,17.0,24.0,98.09910819000817,1.2666666666666666,124.25887037401034,1,0,1,1,0,1,4,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public Builder mergeFrom(org.apache.hedwig.protocol.PubSubProtocol.PublishRequest other)",release-4.0.0,8,8,3,2,1,8,1,11,9.0,12.0,38.03910001730775,0.6875,26.15188126189908,1,0,1,1,0,0,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/,"public synchronized long getMaxLatency()",release-4.0.0,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"public void setCode(int code)",release-4.0.0,3,2,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,1,0,0,0,4,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public Builder setShouldClaim(boolean value)",release-4.0.0,5,4,1,0,1,3,2,4,4.0,6.0,12.0,0.6666666666666666,8.0,0,0,1,1,0,0,2,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public org.apache.hedwig.protocol.PubSubProtocol.LedgerRange buildPartial()",release-4.0.0,9,7,2,1,2,4,2,7,6.0,9.0,23.264662506490403,1.75,40.71315938635821,1,0,1,0,0,0,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java/,"public void processResult(int rc, String path, Object ctx, List<String> ledgerNodes)",release-4.0.0,32,22,4,3,2,27,5,42,29.0,47.0,228.32510677099592,1.5555555555555556,355.1723883104381,1,0,1,1,0,3,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java/,"public void recoverComplete(int rc, Object ctx)",release-4.0.0,10,8,1,0,2,8,3,12,10.0,15.0,49.82892142331044,1.5,74.74338213496566,0,0,1,1,0,1,6,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public static org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId parseFrom(com.google.protobuf.CodedInputStream input) throws java.io.IOException",release-4.0.0,5,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,1,1,0,0,2,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java/,"public void processResult(int rc, String path, Object ctx, Stat stat)",release-4.0.0,7,6,1,0,0,7,0,7,7.0,7.0,19.651484454403228,0.0,0.0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java/,"public void addComplete(int rc, LedgerHandle lh, long entryId, Object ctx)",release-4.0.0,8,6,1,0,0,7,0,7,7.0,7.0,19.651484454403228,0.0,0.0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/,"private long getStartLedgerIdByLevel(String level1, String level2) throws IOException",release-4.0.0,3,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,1,0,0,0,1,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java/," static PacketHeader fromInt(int i)",release-4.0.0,12,11,2,1,4,9,8,18,13.0,26.0,96.21143267166839,4.0,384.84573068667356,1,0,0,0,0,1,4,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public boolean getShouldClaim()",release-4.0.0,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,1,1,0,0,2,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java/,"public long getStartSeqId()",release-4.0.0,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,2,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java/,"public Subscriber getSubscriber()",release-4.0.0,4,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,1,0,0,1,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public static org.apache.hedwig.protocol.PubSubProtocol.StopDeliveryRequest parseFrom(byte[] data) throws com.google.protobuf.InvalidProtocolBufferException",release-4.0.0,4,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,1,1,0,0,2,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java/,"public void run()",release-4.0.0,7,5,1,0,0,13,0,14,13.0,14.0,51.80615605397529,0.0,0.0,0,0,1,1,0,0,4,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java/,"public void acquiredTopic(ByteString topic, Callback<Void> callback, Object ctx)",release-4.0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java/,"public Channel getChannel()",release-4.0.0,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java/,"public MessageHandler getMessageHandler()",release-4.0.0,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,6,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java/,"public int getMessageLimit()",release-4.0.0,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java/,"public boolean getClientTcpNoDelay()",release-4.0.0,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,0,4,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java/,"public void channelOpen(ChannelHandlerContext ctx, ChannelStateEvent e) throws Exception",release-4.0.0,9,4,2,1,1,5,1,5,6.0,6.0,15.509775004326936,0.5,7.754887502163468,1,0,0,1,0,0,3,0,no,no
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public boolean hasPublishRequest()",release-4.0.0,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,1,1,0,0,2,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"public com.google.protobuf.ByteString getTopic()",release-4.0.0,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,1,1,0,0,2,0,no,yes
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java/,"public void consume(ByteString topic, ByteString subscriberId, MessageSeqId messageSeqId) throws ClientNotSubscribedException",release-4.0.0,17,9,3,2,2,19,9,36,21.0,45.0,197.65428402504423,1.894736842105263,374.50285394218906,1,0,1,1,0,0,4,0,no,no
