Project,Path,Method,ReleaseId,LOC,StmtCount,Cyclomatic,Cognitive,DistinctOperators,DistinctOperands,TotalOperators,TotalOperands,Vocabulary,Length,Volume,Difficulty,Effort,MaxNestingDepth,isLongMethod,isGodClass,isFeatureEnvy,isDuplicatedCode,CodeSmells,Touches,prevCodeSmells,prevBuggy,Buggy
avro,/lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java/,"public void write(byte[] b, int off, int len)",release-1.5.0,14,12,2,1,5,14,6,33,19.0,39.0,165.66917302429982,5.892857142857143,976.2647696074812,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java/,"public Object readResponse(Schema schema, Decoder in) throws IOException",release-1.5.0,4,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java/,"public int run(InputStream in, PrintStream out, PrintStream err, List<String> args) throws Exception",release-1.5.0,32,28,6,5,7,33,11,72,40.0,83.0,441.7200318756511,7.636363636363636,3373.134788868608,3,0,0,0,0,0,1,0,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java/,"public void writeBuffer(ByteBuffer buffer) throws IOException",release-1.5.0,9,8,2,1,1,11,1,19,12.0,20.0,71.69925001442313,0.8636363636363636,61.922079557910884,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/Tool.java/," String getShortDescription()",release-1.5.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java/,"public String getShortDescription()",release-1.5.0,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java/,"public int read() throws IOException",release-1.5.0,4,2,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/Tool.java/," int run(InputStream in, PrintStream out, PrintStream err, List<String> args) throws Exception",release-1.5.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java/,"public String getName()",release-1.5.0,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java/,"public static T getClient(Class<T> iface, Transceiver transciever) throws IOException",release-1.5.0,4,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java/,"public int read(byte[] b, int off, int len) throws IOException",release-1.5.0,13,12,3,2,2,8,2,20,10.0,22.0,73.08241808752197,2.5,182.70604521880495,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"public static String javaType(Schema schema)",release-1.5.0,27,18,18,2,3,44,7,58,47.0,65.0,361.04827535904644,1.977272727272727,713.8909080962964,2,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java/,"protected void doCompile(File file, File dir) throws IOException",release-1.5.0,3,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java/,"public void write(int b)",release-1.5.0,9,7,2,1,3,12,3,18,15.0,21.0,82.0447025077789,2.25,184.6005806425025,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java/,"public void setFile(File file)",release-1.5.0,1,2,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java/,"public static Protocol getRemote(Object proxy) throws IOException",release-1.5.0,4,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java/,"public Exception readError(Schema schema, Decoder in) throws IOException",release-1.5.0,8,5,2,1,0,7,0,9,7.0,9.0,25.26619429851844,0.0,0.0,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/," OutputFile compileInterface(Protocol protocol)",release-1.5.0,12,10,1,0,2,15,3,22,17.0,25.0,102.1865710312585,1.4666666666666666,149.87363751251246,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"public static String javaUnbox(Schema schema)",release-1.5.0,10,8,7,1,0,13,0,14,13.0,14.0,51.80615605397529,0.0,0.0,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"private String renderTemplate(String templateName, VelocityContext context)",release-1.5.0,15,14,1,0,1,8,1,11,9.0,12.0,38.03910001730775,0.6875,26.15188126189908,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java/,"public Object respond(Message message, Object request) throws AvroRemoteException",release-1.5.0,37,28,2,1,1,31,1,53,32.0,54.0,270.0,0.8548387096774194,230.80645161290323,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java/,"protected DatumWriter<Object> getDatumWriter(Schema schema)",release-1.5.0,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java/,"protected DatumWriter<Object> getDatumWriter(Schema schema)",release-1.5.0,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"public void log(int level, String message, Throwable t)",release-1.5.0,21,12,7,1,0,10,0,26,10.0,26.0,86.37013046707143,0.0,0.0,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java/,"public String getShortDescription()",release-1.5.0,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java/,"public String getShortDescription()",release-1.5.0,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java/,"public Exception readError(Schema schema, Decoder in) throws IOException",release-1.5.1,8,5,2,1,0,6,0,8,6.0,8.0,20.67970000576925,0.0,0.0,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"public static void main(String[] args) throws Exception",release-1.5.1,4,2,1,0,0,4,0,5,4.0,5.0,10.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"private void enqueue(Schema schema)",release-1.5.1,30,19,17,2,1,27,1,42,28.0,43.0,206.71626164847697,0.7777777777777778,160.7793146154821,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java/,"public Object respond(Message message, Object request) throws Exception",release-1.5.1,23,21,1,0,2,25,3,40,27.0,43.0,204.46016259302917,1.6,327.1362601488467,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java/,"public void writeError(Schema schema, Object error, Encoder out) throws IOException",release-1.5.1,7,4,2,1,1,6,1,9,7.0,10.0,28.07354922057604,0.75,21.05516191543203,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java/,"public Object request(String messageName, Object request) throws IOException",release-1.5.1,13,10,3,2,0,3,0,8,3.0,8.0,12.67970000576925,0.0,0.0,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java/,"public String getShortDescription()",release-1.5.1,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"public static String nullToEmpty(String x)",release-1.5.1,3,2,2,0,1,3,1,4,4.0,5.0,10.0,0.6666666666666666,6.666666666666666,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"public void log(int level, String message)",release-1.5.1,21,12,7,1,0,9,0,21,9.0,21.0,66.56842503028857,0.0,0.0,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java/,"public void writeResponse(Schema schema, Object response, Encoder out) throws IOException",release-1.5.1,5,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"public static String escapeForJavadoc(String s)",release-1.5.1,3,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java/,"public int run(InputStream in, PrintStream out, PrintStream err, List<String> args) throws Exception",release-1.5.1,34,24,4,3,8,28,15,73,36.0,88.0,454.9534001269235,10.428571428571429,4744.514029895059,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"public static String mangle(String word)",release-1.5.1,6,5,2,1,1,4,1,6,5.0,7.0,16.253496664211536,0.75,12.190122498158651,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java/,"public void execute()",release-1.5.1,19,15,5,4,5,19,8,35,24.0,43.0,197.15338753100974,4.605263157894736,907.9432320507026,2,0,0,0,0,0,1,0,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java/,"public List<ByteBuffer> getBufferList()",release-1.5.1,6,6,1,0,0,5,0,6,5.0,6.0,13.931568569324174,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"public static void compileProtocol(File src, File dest) throws IOException",release-1.5.1,5,4,1,0,0,7,0,8,7.0,8.0,22.458839376460833,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java/,"public void writeRequest(Schema schema, Object request, Encoder out) throws IOException",release-1.5.1,5,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java/,"public void setDestdir(File dir)",release-1.5.1,1,2,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java/,"public String getName()",release-1.5.1,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"public static void compileSchema(File src, File dest) throws IOException",release-1.5.1,5,4,1,0,0,7,0,8,7.0,8.0,22.458839376460833,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java/,"protected void doCompile(String filename, File sourceDirectory, File outputDirectory) throws IOException",release-1.5.1,5,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"public boolean isLevelEnabled(int level)",release-1.5.1,16,7,7,1,0,8,0,16,8.0,16.0,48.0,0.0,0.0,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java/,"protected DatumReader<Object> getDatumReader(Schema schema)",release-1.5.1,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java/,"public ByteBuffer readBuffer(int length) throws IOException",release-1.5.1,14,13,4,3,5,12,6,25,17.0,31.0,126.71134807876054,5.208333333333334,659.9549379102112,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java/,"private ByteBuffer getBuffer() throws IOException",release-1.5.1,9,8,3,2,2,6,2,10,8.0,12.0,36.0,1.6666666666666667,60.0,2,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java/,"public int run(InputStream in, PrintStream out, PrintStream err, List<String> args) throws Exception",release-1.5.1,10,6,2,1,1,8,1,10,9.0,11.0,34.86917501586544,0.625,21.7932343849159,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java/," int run1(InputStream in, PrintStream out, PrintStream err, List<String> args) throws Exception",release-1.5.1,49,34,5,4,4,49,12,98,53.0,110.0,630.071250001952,4.0,2520.285000007808,2,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"public void setTemplateDir(String templateDir)",release-1.5.1,3,2,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"public void init(RuntimeServices rs) throws Exception",release-1.5.1,4,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java/,"protected DatumReader<Object> getDatumReader(Schema actual, Schema expected)",release-1.5.1,4,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java/,"private void compile(File file)",release-1.5.1,9,8,1,0,0,4,0,5,4.0,5.0,10.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java/,"private void dumpJson(PrintStream out, Schema schema, Object datum) throws IOException",release-1.5.1,11,8,1,0,0,14,0,20,14.0,20.0,76.14709844115208,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java/,"public Object getValue()",release-1.5.1,1,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java/,"public int run(InputStream in, PrintStream out, PrintStream err, List<String> args) throws Exception",release-1.5.1,47,33,5,4,3,51,7,98,54.0,105.0,604.2631877271642,2.8823529411764706,1741.6997763900615,2,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"public void compileToDestination(File src, File dst) throws IOException",release-1.5.1,9,8,2,1,1,10,1,14,11.0,15.0,51.89147427955947,0.7,36.32403199569163,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java/,"protected String[] getTestIncludes()",release-1.5.1,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java/,"protected DatumWriter<Object> getDatumWriter(Schema schema)",release-1.5.1,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java/,"public void addFileset(FileSet set)",release-1.5.1,1,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java/,"protected DatumWriter<Object> getDatumWriter(Schema schema)",release-1.5.1,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java/,"protected DatumWriter<Object> getDatumWriter(Schema schema)",release-1.5.1,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java/,"protected DatumReader<Object> getDatumReader(Schema actual, Schema expected)",release-1.5.1,4,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java/,"public String getName()",release-1.5.1,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java/,"public int run(InputStream in, PrintStream out, PrintStream err, List<String> args) throws Exception",release-1.5.1,21,18,4,3,1,20,1,35,21.0,36.0,158.12342722003538,0.875,138.35799881753096,2,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/," Collection<OutputFile> compile()",release-1.5.1,10,9,2,1,1,8,1,12,9.0,13.0,41.20902501875006,0.75,30.906768764062548,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java/,"public void reset()",release-1.5.1,4,3,1,0,1,5,1,6,6.0,7.0,18.094737505048094,0.6,10.856842503028856,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java/,"public void writeError(Schema schema, Object error, Encoder out) throws IOException",release-1.5.1,5,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java/,"protected DatumReader<Object> getDatumReader(Schema schema)",release-1.5.1,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java/,"public static T getClient(Class<T> iface, SpecificRequestor requestor) throws IOException",release-1.5.1,6,2,1,0,0,6,0,7,6.0,7.0,18.094737505048094,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java/,"public String getShortDescription()",release-1.5.1,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java/,"public Object readRequest(Schema actual, Schema expected, Decoder in) throws IOException",release-1.5.1,5,2,1,0,0,6,0,6,6.0,6.0,15.509775004326936,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java/,"public void writeRequest(Schema schema, Object request, Encoder out) throws IOException",release-1.5.1,8,5,1,0,1,10,1,11,11.0,12.0,41.51317942364757,0.55,22.832248683006167,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"public static String javaEscape(Object o)",release-1.5.1,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java/,"public void run()",release-1.5.1,7,6,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/," static String makePath(String name, String space)",release-1.5.1,8,6,2,1,3,8,6,13,11.0,19.0,65.72920075410866,2.4375,160.21492683813986,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SchemaTask.java/,"protected void doCompile(File src, File dest) throws IOException",release-1.5.1,4,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java/,"public static T getClient(Class<T> iface, Transceiver transciever, ReflectData reflectData) throws IOException",release-1.5.1,8,3,1,0,0,9,0,11,9.0,11.0,34.86917501586544,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"private void initializeVelocity()",release-1.5.1,21,14,2,1,2,14,4,22,16.0,26.0,104.0,1.5714285714285714,163.42857142857142,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/," OutputFile compile(Schema schema)",release-1.5.1,28,19,7,1,2,25,9,43,27.0,52.0,247.25415011250038,1.72,425.27713819350066,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java/,"public static T getClient(Class<T> iface, Transceiver transciever, SpecificData specificData) throws IOException",release-1.5.1,9,3,1,0,0,9,0,11,9.0,11.0,34.86917501586544,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java/,"public String getName()",release-1.5.1,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java/,"protected DatumReader<Object> getDatumReader(Schema actual, Schema expected)",release-1.5.1,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java/,"public String getName()",release-1.5.1,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java/,"public void write(ByteBuffer buffer)",release-1.5.1,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java/,"public void prepend(List<ByteBuffer> lists)",release-1.5.1,6,5,1,0,0,7,0,9,7.0,9.0,25.26619429851844,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java/,"public void writeError(Schema schema, Object error, Encoder out) throws IOException",release-1.5.1,7,4,2,1,1,5,1,8,6.0,9.0,23.264662506490403,0.8,18.611730005192324,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java/,"protected String[] getIncludes()",release-1.5.1,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java/,"public Object readResponse(Schema schema, Decoder in) throws IOException",release-1.5.1,4,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java/," int run2(PrintStream err) throws InterruptedException",release-1.5.1,6,5,1,0,0,8,0,8,8.0,8.0,24.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java/,"public Object invoke(Object proxy, Method method, Object[] args) throws Throwable",release-1.5.1,5,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java/,"public void append(List<ByteBuffer> lists)",release-1.5.1,6,5,1,0,0,6,0,8,6.0,8.0,20.67970000576925,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/Tool.java/," String getName()",release-1.5.1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java/,"public static T getClient(Class<T> iface, Transceiver transciever) throws IOException",release-1.5.1,4,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java/,"public static T getClient(Class<T> iface, ReflectRequestor rreq) throws IOException",release-1.5.1,6,2,1,0,0,6,0,7,6.0,7.0,18.094737505048094,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/," File writeToDestination(File src, File destDir) throws IOException",release-1.5.1,14,13,2,1,3,14,4,24,17.0,28.0,114.44895955500952,2.571428571428571,294.29732457002444,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java/,"public void write(byte[] b, int off, int len)",release-1.5.1,14,12,2,1,5,14,6,33,19.0,39.0,165.66917302429982,5.892857142857143,976.2647696074812,1,0,0,0,0,0,1,0,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java/,"public Object readResponse(Schema schema, Decoder in) throws IOException",release-1.5.1,4,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java/,"public int run(InputStream in, PrintStream out, PrintStream err, List<String> args) throws Exception",release-1.5.1,32,28,6,5,7,33,11,72,40.0,83.0,441.7200318756511,7.636363636363636,3373.134788868608,3,0,0,0,0,0,1,0,no,no
